millis,frequency
8474567,4.846981
8475567,4.931866
8476567,4.897255
8477567,4.889832
8478567,4.872867
8479567,4.870612
8480567,4.866133
8481567,4.873128
8482567,4.890095
8483567,4.914971
8484567,4.922544
8485567,4.855288
8486567,4.819486
8487567,4.868075
8488567,4.851684
8489567,4.880429
8490567,4.850296
8491567,4.887036
8492567,4.848461
8493567,4.902345
8494567,4.910458
8495567,4.881811
8496567,4.825789
8497567,4.823275
8498567,4.864996
8499567,4.860905
8500567,4.843108
8501567,4.827606
8502567,4.899799
8503567,4.908168
8504567,4.826162
8505567,4.81561
8506567,4.910795
8507567,4.863269
8508567,4.87743
8509567,4.863742
8510567,4.837368
8511567,4.87085
8512567,4.821415
8513567,4.885031
8514567,4.864712
8515567,4.893972
8516567,4.806653
8517567,4.862063
8518567,4.798004
8519567,4.821043
8520567,4.811185
8521567,4.820578
8522567,4.818952
8523567,4.833954
8524567,4.836853
8525567,4.848791
8526567,4.818232
8527567,4.803697
8528567,4.875885
8529567,4.835239
8530567,4.828795
8531567,4.828445
8532567,4.881526
8533567,4.828515
8534567,4.894523
8535567,4.828259
8536567,4.852155
8537567,4.901577
8538567,4.847239
8539567,4.870731
8540567,4.85192
8541567,4.812644
8542567,4.862205
8543567,4.85675
8544567,4.837485
8545567,4.833113
8546567,4.834047
8547567,4.806167
8548567,4.826465
8549567,4.853238
8550567,4.841279
8551567,4.844022
8552567,4.86282
8553567,4.831875
8554567,4.815866
8555567,4.810676
8556567,4.882193
8557567,4.82742
8558567,4.75751
8559567,4.835871
8560567,4.826022
8561567,4.77539
8562567,4.808918
8563567,4.838047
8564567,4.878572
8565567,4.862394
8566567,4.852814
8567567,4.837017
8568567,4.822368
8569567,4.873057
8570567,4.811231
8571567,4.892942
8572567,4.880835
8573567,4.811532
8574567,4.838936
8575567,4.846088
8576567,4.859984
8577567,4.868952
8578567,4.895841
8579567,4.841115
8580567,4.836806
8581567,4.855618
8582567,4.829541
8583567,4.890693
8584567,4.796922
8585567,4.872368
8586567,4.879096
8587567,4.85239
8588567,4.794002
8589567,4.878929
8590567,4.843812
8591567,4.874125
8592567,4.856774
8593567,4.826371
8594567,4.87548
8595567,4.853497
8596567,4.824625
8597567,4.826255
8598567,4.866819
8599567,4.807785
8600567,4.806098
8601567,4.867341
8602567,4.826278
8603567,4.91012
8604567,4.846769
8605567,4.871775
8606567,4.842803
8607567,4.859724
8608567,4.884506
8609567,4.834631
8610567,4.835847
8611567,4.83538
8612567,4.848908
8613567,4.923053
8614567,4.913377
8615567,4.901528
8616567,4.834234
8617567,4.852202
8618567,4.893565
8619567,4.895841
8620567,4.889497
8621567,4.857977
8622567,4.881526
8623567,4.857009
8624567,4.856609
8625567,4.852273
8626567,4.868905
8627567,4.852814
8628567,4.835473
8629567,4.882407
8630567,4.909518
8631567,4.905496
8632567,4.894451
8633567,4.862465
8634567,4.900688
8635567,4.82274
8636567,4.840084
8637567,4.831151
8638567,4.855547
8639567,4.858662
8640567,4.87724
8641567,4.88675
8642567,4.876883
8643567,4.853073
8644567,4.878525
8645567,4.84306
8646567,4.857364
8647567,4.81735
8648567,4.852932
8649567,4.81677
8650567,4.831315
8651567,4.834047
8652567,4.864949
8653567,4.853497
8654567,4.871585
8655567,4.860409
8656567,4.813455
8657567,4.866701
8658567,4.814729
8659567,4.876075
8660567,4.878382
8661567,4.890574
8662567,4.818093
8663567,4.821973
8664567,4.837532
8665567,4.792141
8666567,4.870707
8667567,4.871941
8668567,4.756107
8669567,4.811162
8670567,4.826325
8671567,4.841419
8672567,4.790465
8673567,4.840622
8674567,4.873532
8675567,4.842662
8676567,4.770128
8677567,4.818
8678567,4.819858
8679567,4.859039
8680567,4.781486
8681567,4.829448
8682567,4.803997
8683567,4.841068
8684567,4.831688
8685567,4.852696
8686567,4.815355
8687567,4.796117
8688567,4.843178
8689567,4.885866
8690567,4.846675
8691567,4.92218
8692567,4.77106
8693567,4.863459
8694567,4.810699
8695567,4.846323
8696567,4.809288
8697567,4.819231
8698567,4.808779
8699567,4.862394
8700567,4.831408
8701567,4.852179
8702567,4.803236
8703567,4.812713
8704567,4.831011
8705567,4.871324
8706567,4.798994
8707567,4.818162
8708567,4.827676
8709567,4.817211
8710567,4.804944
8711567,4.825673
8712567,4.84224
8713567,4.829028
8714567,4.837742
8715567,4.803351
8716567,4.839194
8717567,4.811926
8718567,4.779612
8719567,4.844586
8720567,4.849755
8721567,4.840857
8722567,4.832342
8723567,4.842216
8724567,4.80229
8725567,4.84346
8726567,4.857954
8727567,4.879834
8728567,4.87529
8729567,4.889784
8730567,4.873342
8731567,4.817954
8732567,4.818232
8733567,4.807762
8734567,4.870541
8735567,4.800146
8736567,4.835263
8737567,4.797659
8738567,4.830008
8739567,4.822926
8740567,4.859394
8741567,4.837227
8742567,4.804066
8743567,4.835426
8744567,4.823438
8745567,4.854228
8746567,4.833884
8747567,4.868241
8748567,4.860007
8749567,4.852461
8750567,4.819835
8751567,4.801483
8752567,4.773612
8753567,4.797498
8754567,4.79568
8755567,4.803512
8756567,4.85039
8757567,4.810329
8758567,4.84013
8759567,4.810699
8760567,4.799593
8761567,4.750143
8762567,4.80086
8763567,4.746197
8764567,4.867625
8765567,4.797498
8766567,4.790488
8767567,4.761632
8768567,4.780366
8769567,4.824462
8770567,4.840482
8771567,4.787461
8772567,4.741381
8773567,4.769877
8774567,4.80093
8775567,4.755202
8776567,4.809727
8777567,4.810491
8778567,4.7816
8779567,4.811856
8780567,4.79175
8781567,4.790832
8782567,4.814775
8783567,4.785262
8784567,4.790006
8785567,4.768967
8786567,4.806075
8787567,4.752851
8788567,4.750932
8789567,4.797981
8790567,4.766967
8791567,4.771152
8792567,4.862134
8793567,4.752626
8794567,4.75982
8795567,4.810954
8796567,4.825859
8797567,4.834585
8798567,4.819161
8799567,4.809889
8800567,4.814312
8801567,4.851307
8802567,4.834281
8803567,4.804689
8804567,4.857576
8805567,4.83559
8806567,4.784163
8807567,4.796738
8808567,4.814219
8809567,4.825323
8810567,4.80938
8811567,4.793128
8812567,4.828119
8813567,4.814242
8814567,4.823438
8815567,4.754072
8816567,4.831361
8817567,4.801644
8818567,4.851872
8819567,4.815564
8820567,4.798925
8821567,4.846464
8822567,4.814984
8823567,4.819556
8824567,4.803397
8825567,4.784437
8826567,4.804066
8827567,4.816097
8828567,4.851284
8829567,4.858591
8830567,4.855217
8831567,4.82102
8832567,4.834117
8833567,4.778493
8834567,4.799662
8835567,4.820717
8836567,4.806237
8837567,4.854345
8838567,4.867507
8839567,4.768581
8840567,4.808362
8841567,4.84731
8842567,4.868146
8843567,4.844421
8844567,4.778059
8845567,4.790924
8846567,4.830194
8847567,4.802567
8848567,4.858449
8849567,4.818371
8850567,4.859181
8851567,4.858048
8852567,4.852696
8853567,4.821252
8854567,4.799616
8855567,4.798741
8856567,4.783819
8857567,4.782058
8858567,4.839264
8859567,4.883885
8860567,4.839077
8861567,4.792577
8862567,4.849496
8863567,4.843835
8864567,4.787461
8865567,4.804874
8866567,4.795795
8867567,4.847521
8868567,4.81937
8869567,4.78533
8870567,4.800446
8871567,4.724804
8872567,4.7588
8873567,4.818929
8874567,4.779087
8875567,4.85675
8876567,4.777671
8877567,4.776758
8878567,4.840997
8879567,4.791773
8880567,4.819556
8881567,4.723889
8882567,4.762562
8883567,4.790052
8884567,4.709273
8885567,4.809403
8886567,4.818882
8887567,4.829938
8888567,4.81937
8889567,4.767058
8890567,4.818557
8891567,4.856231
8892567,4.776712
8893567,4.739943
8894567,4.796945
8895567,4.800399
8896567,4.838421
8897567,4.815495
8898567,4.784185
8899567,4.802774
8900567,4.816793
8901567,4.833323
8902567,4.812945
8903567,4.764491
8904567,4.80252
8905567,4.838772
8906567,4.818905
8907567,4.856868
8908567,4.817582
8909567,4.815981
8910567,4.821089
8911567,4.812435
8912567,4.732316
8913567,4.780412
8914567,4.765331
8915567,4.783728
8916567,4.762313
8917567,4.75794
8918567,4.817698
8919567,4.751451
8920567,4.782218
8921567,4.752038
8922567,4.784941
8923567,4.762403
8924567,4.787277
8925567,4.746625
8926567,4.782721
8927567,4.77669
8928567,4.790442
8929567,4.810375
8930567,4.766512
8931567,4.846346
8932567,4.814057
8933567,4.852437
8934567,4.771789
8935567,4.861118
8936567,4.813293
8937567,4.832388
8938567,4.789341
8939567,4.771243
8940567,4.741201
8941567,4.762517
8942567,4.789914
8943567,4.780892
8944567,4.755654
8945567,4.784918
8946567,4.696953
8947567,4.749443
8948567,4.767672
8949567,4.773224
8950567,4.755587
8951567,4.743473
8952567,4.75362
8953567,4.768649
8954567,4.727059
8955567,4.619428
8956567,4.640543
8957567,4.709894
8958567,4.669995
8959567,4.685882
8960567,4.722171
8961567,4.664288
8962567,4.696467
8963567,4.606002
8964567,4.674055
8965567,4.661722
8966567,4.619514
8967567,4.67412
8968567,4.661461
8969567,4.683643
8970567,4.723175
8971567,4.723465
8972567,4.568442
8973567,4.664505
8974567,4.57844
8975567,4.689134
8976567,4.682744
8977567,4.663548
8978567,4.64993
8979567,4.597088
8980567,4.61059
8981567,4.638434
8982567,4.60666
8983567,4.661439
8984567,4.588524
8985567,4.691026
8986567,4.832879
8987567,4.555684
8988567,4.523802
8989567,4.523291
8990567,4.582741
8991567,4.615995
8992567,4.606766
8993567,4.658899
8994567,4.578985
8995567,4.580747
8996567,4.516855
8997567,4.540996
8998567,4.543637
8999567,4.592655
9000567,4.575319
9001567,4.421981
9002567,4.516712
9003567,4.451963
9004567,4.464644
9005567,4.456447
9006567,4.501321
9007567,4.513022
9008567,4.553921
9009567,4.472932
9010567,4.556598
9011567,4.489821
9012567,4.518426
9013567,4.45022
9014567,4.472152
9015567,4.473933
9016567,4.521961
9017567,4.482777
9018567,4.500713
9019567,4.50755
9020567,4.409541
9021567,4.482556
9022567,4.495554
9023567,4.468115
9024567,4.547853
9025567,4.461935
9026567,4.512493
9027567,4.436833
9028567,4.412498
9029567,4.424035
9030567,4.549011
9031567,4.462214
9032567,4.490325
9033567,4.517242
9034567,4.449071
9035567,4.545248
9036567,4.532516
9037567,4.494442
9038567,4.506941
9039567,4.470193
9040567,4.593836
9041567,4.498061
9042567,4.491052
9043567,4.554667
9044567,4.469414
9045567,4.525071
9046567,4.471212
9047567,4.474273
9048567,4.485371
9049567,4.522063
9050567,4.46321
9051567,4.495513
9052567,4.487504
9053567,4.440497
9054567,4.516671
9055567,4.475034
9056567,4.467217
9057567,4.477017
9058567,4.51761
9059567,4.510559
9060567,4.484064
9061567,4.441582
9062567,4.528883
9063567,4.44322
9064567,4.507266
9065567,4.513939
9066567,4.477158
9067567,4.441641
9068567,4.51345
9069567,4.455812
9070567,4.471272
9071567,4.486961
9072567,4.524928
9073567,4.515733
9074567,4.466439
9075567,4.509888
9076567,4.509298
9077567,4.480949
9078567,4.48829
9079567,4.547501
9080567,4.498122
9081567,4.569987
9082567,4.536546
9083567,4.436793
9084567,4.482456
9085567,4.458514
9086567,4.480949
9087567,4.565355
9088567,4.526054
9089567,4.530299
9090567,4.559735
9091567,4.464824
9092567,4.543431
9093567,4.461537
9094567,4.517691
9095567,4.497434
9096567,4.48523
9097567,4.481351
9098567,4.516895
9099567,4.464705
9100567,4.509766
9101567,4.41944
9102567,4.442194
9103567,4.487626
9104567,4.439453
9105567,4.496362
9106567,4.507205
9107567,4.487464
9108567,4.477879
9109567,4.415421
9110567,4.456408
9111567,4.50688
9112567,4.539636
9113567,4.450913
9114567,4.52997
9115567,4.524211
9116567,4.535826
9117567,4.525399
9118567,4.486377
9119567,4.49085
9120567,4.495574
9121567,4.472912
9122567,4.468215
9123567,4.551475
9124567,4.575445
9125567,4.498203
9126567,4.435475
9127567,4.458991
9128567,4.48515
9129567,4.481572
9130567,4.554709
9131567,4.491213
9132567,4.440892
9133567,4.447884
9134567,4.45014
9135567,4.423369
9136567,4.455157
9137567,4.522615
9138567,4.466499
9139567,4.471832
9140567,4.484184
9141567,4.442608
9142567,4.465522
9143567,4.472952
9144567,4.490467
9145567,4.552241
9146567,4.523577
9147567,4.537226
9148567,4.504139
9149567,4.50627
9150567,4.562876
9151567,4.485794
9152567,4.449705
9153567,4.480527
9154567,4.530176
9155567,4.476436
9156567,4.486437
9157567,4.46604
9158567,4.45913
9159567,4.509318
9160567,4.515427
9161567,4.504099
9162567,4.500592
9163567,4.507327
9164567,4.550584
9165567,4.455812
9166567,4.538853
9167567,4.481652
9168567,4.458096
9169567,4.522963
9170567,4.497313
9171567,4.523761
9172567,4.541079
9173567,4.568379
9174567,4.559423
9175567,4.491757
9176567,4.487726
9177567,4.497697
9178567,4.467756
9179567,4.555435
9180567,4.528124
9181567,4.491374
9182567,4.530996
9183567,4.449289
9184567,4.461557
9185567,4.562689
9186567,4.486578
9187567,4.470232
9188567,4.521879
9189567,4.487283
9190567,4.505743
9191567,4.451725
9192567,4.462413
9193567,4.532495
9194567,4.478601
9195567,4.62539
9196567,4.554812
9197567,4.495998
9198567,4.507834
9199567,4.472972
9200567,4.507631
9201567,4.549466
9202567,4.503166
9203567,4.508038
9204567,4.514775
9205567,4.434924
9206567,4.43117
9207567,4.471052
9208567,4.579866
9209567,4.542068
9210567,4.484807
9211567,4.498122
9212567,4.583245
9213567,4.551413
9214567,4.541883
9215567,4.527407
9216567,4.541759
9217567,4.59061
9218567,4.572745
9219567,4.604645
9220567,4.500025
9221567,4.538482
9222567,4.485814
9223567,4.448102
9224567,4.51814
9225567,4.487786
9226567,4.59749
9227567,4.569068
9228567,4.491253
9229567,4.605069
9230567,4.562731
9231567,4.55334
9232567,4.535065
9233567,4.611185
9234567,4.482395
9235567,4.575633
9236567,4.548514
9237567,4.53772
9238567,4.522984
9239567,4.555684
9240567,4.488995
9241567,4.512778
9242567,4.596476
9243567,4.521122
9244567,4.542254
9245567,4.605917
9246567,4.543369
9247567,4.51343
9248567,4.515039
9249567,4.532516
9250567,4.549591
9251567,4.567649
9252567,4.614845
9253567,4.563293
9254567,4.542233
9255567,4.502213
9256567,4.439807
9257567,4.551931
9258567,4.518957
9259567,4.584359
9260567,4.579111
9261567,4.508099
9262567,4.506941
9263567,4.533195
9264567,4.65892
9265567,4.816167
9266567,4.61866
9267567,4.511475
9268567,4.621392
9269567,4.553568
9270567,4.773452
9271567,4.493191
9272567,4.527079
9273567,4.555954
9274567,4.557199
9275567,4.567753
9276567,4.510315
9277567,4.558342
9278567,4.508607
9279567,4.45234
9280567,4.521777
9281567,4.568776
9282567,4.585368
9283567,4.57689
9284567,4.522615
9285567,4.476737
9286567,4.54839
9287567,4.487968
9288567,4.487343
9289567,4.60026
9290567,4.557636
9291567,4.583771
9292567,4.541862
9293567,4.536114
9294567,4.565001
9295567,4.542275
9296567,4.581523
9297567,4.512941
9298567,4.519243
9299567,4.591811
9300567,4.507327
9301567,4.528801
9302567,4.527776
9303567,4.569987
9304567,4.502618
9305567,4.566168
9306567,4.536752
9307567,4.610122
9308567,4.613397
9309567,4.520632
9310567,4.488814
9311567,4.481873
9312567,4.521491
9313567,4.580852
9314567,4.575005
9315567,4.532701
9316567,4.563501
9317567,4.550066
9318567,4.547418
9319567,4.567336
9320567,4.522206
9321567,4.523413
9322567,4.599795
9323567,4.566627
9324567,4.554481
9325567,4.518937
9326567,4.547687
9327567,4.518855
9328567,4.577665
9329567,4.500004
9330567,4.54246
9331567,4.534736
9332567,4.570906
9333567,4.740392
9334567,4.620111
9335567,4.591305
9336567,4.549156
9337567,4.588229
9338567,4.732496
9339567,4.540213
9340567,4.510315
9341567,4.589514
9342567,4.538482
9343567,4.524928
9344567,4.499012
9345567,4.41905
9346567,4.505012
9347567,4.563501
9348567,4.518181
9349567,4.558259
9350567,4.472832
9351567,4.45746
9352567,4.493029
9353567,4.565042
9354567,4.627958
9355567,4.567607
9356567,4.557553
9357567,4.551785
9358567,4.515346
9359567,4.503774
9360567,4.579803
9361567,4.571951
9362567,4.534037
9363567,4.480287
9364567,4.516508
9365567,4.491757
9366567,4.504444
9367567,4.535415
9368567,4.502152
9369567,4.519447
9370567,4.494079
9371567,4.517263
9372567,4.575256
9373567,4.513633
9374567,4.500349
9375567,4.443141
9376567,4.488753
9377567,4.527899
9378567,4.507144
9379567,4.475815
9380567,4.548183
9381567,4.706347
9382567,4.657228
9383567,4.721703
9384567,4.543905
9385567,4.552594
9386567,4.542502
9387567,4.59141
9388567,4.614888
9389567,4.492928
9390567,4.426541
9391567,4.478662
9392567,4.442825
9393567,4.428031
9394567,4.48837
9395567,4.432447
9396567,4.501565
9397567,4.499822
9398567,4.514713
9399567,4.502679
9400567,4.463668
9401567,4.490971
9402567,4.533667
9403567,4.49519
9404567,4.461537
9405567,4.613291
9406567,4.488109
9407567,4.503815
9408567,4.515264
9409567,4.493998
9410567,4.573457
9411567,4.521163
9412567,4.481712
9413567,4.536011
9414567,4.582741
9415567,4.507307
9416567,4.549197
9417567,4.545475
9418567,4.529375
9419567,4.546963
9420567,4.497839
9421567,4.455554
9422567,4.537679
9423567,4.469314
9424567,4.475094
9425567,4.564459
9426567,4.744171
9427567,4.596497
9428567,4.725027
9429567,4.608444
9430567,4.556514
9431567,4.595293
9432567,4.512758
9433567,4.503957
9434567,4.528986
9435567,4.514938
9436567,4.545723
9437567,4.606002
9438567,4.561461
9439567,4.518957
9440567,4.499032
9441567,4.474253
9442567,4.518508
9443567,4.490729
9444567,4.541636
9445567,4.5219
9446567,4.485552
9447567,4.479664
9448567,4.489257
9449567,4.531448
9450567,4.486236
9451567,4.515509
9452567,4.555228
9453567,4.395411
9454567,4.486679
9455567,4.468036
9456567,4.46104
9457567,4.538811
9458567,4.509949
9459567,4.54531
9460567,4.467417
9461567,4.558176
9462567,4.624641
9463567,4.507733
9464567,4.524395
9465567,4.529868
9466567,4.5263
9467567,4.586525
9468567,4.575905
9469567,4.518569
9470567,4.554626
9471567,4.539141
9472567,4.521675
9473567,4.472772
9474567,4.576512
9475567,4.541883
9476567,4.576491
9477567,4.549984
9478567,4.494301
9479567,4.466938
9480567,4.509522
9481567,4.476576
9482567,4.564334
9483567,4.561981
9484567,4.485492
9485567,4.485673
9486567,4.495392
9487567,4.548825
9488567,4.516324
9489567,4.51957
9490567,4.564376
9491567,4.514061
9492567,4.566356
9493567,4.544009
9494567,4.507814
9495567,4.467237
9496567,4.500835
9497567,4.542233
9498567,4.490184
9499567,4.592254
9500567,4.553672
9501567,4.525624
9502567,4.536485
9503567,4.527776
9504567,4.484526
9505567,4.509318
9506567,4.503125
9507567,4.568317
9508567,4.57262
9509567,4.594321
9510567,4.474353
9511567,4.546095
9512567,4.496039
9513567,4.494442
9514567,4.552117
9515567,4.543988
9516567,4.586967
9517567,4.57124
9518567,4.492121
9519567,4.52194
9520567,4.554958
9521567,4.538811
9522567,4.600684
9523567,4.526792
9524567,4.481893
9525567,4.558114
9526567,4.684675
9527567,4.568442
9528567,4.485411
9529567,4.501787
9530567,4.466818
9531567,4.479966
9532567,4.56548
9533567,4.507895
9534567,4.480267
9535567,4.555809
9536567,4.495453
9537567,4.477879
9538567,4.711558
9539567,4.644488
9540567,4.74818
9541567,4.633856
9542567,4.597976
9543567,4.555248
9544567,4.774546
9545567,4.626053
9546567,4.758981
9547567,4.563709
9548567,4.568108
9549567,4.595863
9550567,4.510519
9551567,4.48515
9552567,4.503632
9553567,4.462473
9554567,4.515284
9555567,4.543389
9556567,4.51001
9557567,4.479845
9558567,4.527038
9559567,4.509176
9560567,4.45232
9561567,4.448557
9562567,4.464545
9563567,4.458176
9564567,4.462911
9565567,4.572829
9566567,4.515651
9567567,4.491657
9568567,4.466559
9569567,4.453411
9570567,4.508261
9571567,4.498891
9572567,4.476216
9573567,4.521184
9574567,4.478942
9575567,4.548659
9576567,4.496282
9577567,4.503429
9578567,4.570175
9579567,4.554419
9580567,4.519039
9581567,4.602971
9582567,4.467237
